id,token,bio_tag
24.0,by,O
24.0,letter,O
24.0,dated,O
24.0,5.4.2012,B-DATE
24.0,are,O
24.0,not,O
24.0,sustainable,O
24.0,in,O
24.0,law,O
24.0,as,O
24.0,there,O
24.0,was,O
24.0,no,O
24.0,material,O
24.0,before,O
24.0,the,O
24.0,detaining,O
24.0,authority,O
24.0,towards,O
24.0,passing,O
24.0,the,O
24.0,said,O
24.0,orders.,O
24.0,It,O
24.0,is,O
24.0,the,O
24.0,case,O
24.0,of,O
24.0,the,O
24.0,petitioners,O
24.0,that,O
24.0,there,O
24.0,was,O
24.0,absolutely,O
24.0,no,O
24.0,material,O
24.0,towards,O
24.0,formation,O
24.0,of,O
24.0,the,O
24.0,subjective,O
24.0,satisfaction,O
24.0,as,O
24.0,required,O
24.0,in,O
24.0,passing,O
24.0,an,O
24.0,order,O
24.0,of,O
24.0,detention,O
24.0,under,O
24.0,Section,B-SECTION
24.0,3,I-SECTION
24.0,of,O
24.0,the,O
24.0,NSA.,O
24.0,Another,O
24.0,ground,O
24.0,urged,O
24.0,is,O
24.0,that,O
24.0,the,O
24.0,representation,O
24.0,made,O
24.0,by,O
24.0,the,O
24.0,detenu,O
24.0,having,O
24.0,not,O
24.0,been,O
24.0,disposed,O
24.0,of,O
24.0,by,O
24.0,the,O
24.0,respondent,O
24.0,No.1,O
24.0,i.e.,O
24.0,the,O
24.0,Government,O
24.0,of,O
24.0,"Manipur,",O
24.0,on,O
24.0,that,O
24.0,ground,O
24.0,"alone,",O
24.0,the,O
24.0,impugned,O
24.0,order,O
24.0,of,O
24.0,detention,O
24.0,is,O
24.0,liable,O
24.0,to,O
24.0,be,O
24.0,interfered,O
24.0,with.,O
24.0,In,O
24.0,this,O
24.0,"connection,",O
24.0,the,O
24.0,learned,O
24.0,counsel,O
24.0,for,O
24.0,the,O
24.0,petitioner,B-Person
24.0,has,O
24.0,referred,O
24.0,to,O
24.0,the,O
24.0,statement,O
24.0,made,O
24.0,in,O
24.0,paragraph,O
24.0,17,O
24.0,of,O
24.0,the,O
24.0,writ,O
24.0,"petition,",O
,,O
25.0,This,O
25.0,appeal,O
25.0,is,O
25.0,directed,O
25.0,against,O
25.0,the,O
25.0,judgment,O
25.0,and,O
25.0,"order,",O
25.0,dated,O
25.0,"06-09-2007,",O
25.0,passed,O
25.0,by,O
25.0,the,O
25.0,learned,O
25.0,Sessions,O
25.0,"Judge,",O
25.0,"Dibrugarh,",O
25.0,in,O
25.0,Sessions,O
25.0,Case,O
25.0,No.,O
25.0,142,O
25.0,of,O
25.0,"2002,",O
25.0,convicting,O
25.0,the,O
25.0,"accused-appellant,",O
25.0,"namely,",O
25.0,Munu,O
25.0,"Mura,",O
25.0,under,O
25.0,Sections,B-SECTION
25.0,302,I-SECTION
25.0,and,O
25.0,201,O
25.0,read,O
25.0,with,O
25.0,Section,B-SECTION
25.0,34,I-SECTION
25.0,IPC,I-Section
25.0,and,O
25.0,sentencing,O
25.0,him,O
25.0,to,O
25.0,"undergo,",O
25.0,for,O
25.0,his,O
25.0,conviction,O
25.0,under,O
25.0,Section,B-SECTION
25.0,302,I-SECTION
25.0,read,O
25.0,with,O
25.0,Section,B-SECTION
25.0,34,I-SECTION
25.0,"IPC,",O
25.0,imprisonment,O
25.0,for,O
25.0,life,O
25.0,and,O
25.0,pay,O
25.0,a,O
25.0,fine,O
25.0,of,O
25.0,"Rs.5,000/-",O
25.0,"and,",O
25.0,in,O
25.0,default,O
25.0,of,O
25.0,payment,O
25.0,of,O
25.0,"fine,",O
25.0,suffer,O
25.0,rigorous,O
25.0,imprisonment,O
25.0,for,O
25.0,a,O
25.0,period,O
25.0,of,O
25.0,two,O
25.0,months,O
25.0,and,O
25.0,to,O
25.0,further,O
25.0,"undergo,",O
25.0,for,O
25.0,his,O
25.0,conviction,O
25.0,under,O
25.0,Section,B-SECTION
25.0,201,I-SECTION
25.0,read,O
25.0,with,O
25.0,Section,B-SECTION
25.0,34,I-SECTION
25.0,"IPC,",O
25.0,rigorous,O
25.0,imprisonment,O
25.0,for,O
25.0,two,O
25.0,"years,",O
25.0,both,O
25.0,the,O
25.0,sentences,O
25.0,having,O
25.0,been,O
25.0,directed,O
25.0,to,O
25.0,run,O
25.0,concurrently.,O
,,O
26.0,This,O
26.0,appeal,O
26.0,has,O
26.0,been,O
26.0,preferred,O
26.0,against,O
26.0,the,O
26.0,judgment,O
26.0,and,O
26.0,"order,",O
26.0,dated,O
26.0,"22-02-2008,",O
26.0,"passed,",O
26.0,by,O
26.0,the,O
26.0,learned,O
26.0,Sessions,O
26.0,"Judge,",O
26.0,"Darrang,",O
26.0,"Mangaldoi,",O
26.0,in,O
26.0,Sessions,O
26.0,Case,O
26.0,No.,O
26.0,11,O
26.0,(DM),O
26.0,"2006,",O
26.0,convicting,O
26.0,the,O
26.0,"accused-appellant,",O
26.0,under,O
26.0,Section,B-SECTION
26.0,302,I-SECTION
26.0,IPC,I-Section
26.0,and,O
26.0,sentencing,O
26.0,him,O
26.0,to,O
26.0,suffer,O
26.0,imprisonment,O
26.0,for,O
26.0,life,O
26.0,and,O
26.0,pay,O
26.0,fine,O
26.0,of,O
26.0,"Rs.5,000/-",O
26.0,"and,",O
26.0,in,O
26.0,default,O
26.0,of,O
26.0,payment,O
26.0,of,O
26.0,"fine,",O
26.0,suffer,O
26.0,rigorous,O
26.0,imprisonment,O
26.0,for,O
26.0,a,O
26.0,period,O
26.0,of,O
26.0,three,O
26.0,months.,O
,,O
27.0,Age,O
27.0,is,O
27.0,the,O
27.0,important,O
27.0,factor,O
27.0,in,O
27.0,the,O
27.0,case,O
27.0,involving,O
27.0,offence,O
27.0,of,O
27.0,rape,O
27.0,under,O
27.0,Section,B-SECTION
27.0,376,I-SECTION
27.0,IPC.,O
27.0,As,O
27.0,per,O
27.0,medical,O
27.0,evidence,O
27.0,led,O
27.0,by,O
27.0,PW-7,B-Person
27.0,the,O
27.0,prosecutrix,B-Person
27.0,was,O
27.0,medically,O
27.0,examined,O
27.0,by,O
27.0,him,O
27.0,on,O
27.0,19.3.2008,B-DATE
27.0,in,O
27.0,the,O
27.0,Dhemaji,O
27.0,Civil,O
27.0,Hospital.,O
27.0,As,O
27.0,per,O
27.0,X-ray,B-Document
27.0,report,I-Document
27.0,her,O
27.0,age,O
27.0,was,O
27.0,about,O
27.0,18,O
27.0,years,O
27.0,and,O
27.0,below,O
27.0,20,O
27.0,years.,O
27.0,The,O
27.0,"occurrence,",O
27.0,as,O
27.0,per,O
27.0,FIR,B-Document
27.0,filed,O
27.0,by,O
27.0,the,O
27.0,prosecutrix,O
27.0,"herself,",O
27.0,took,O
27.0,place,O
27.0,some,O
27.0,time,O
27.0,in,O
27.0,the,O
27.0,last,B-Date
27.0,part,I-Date
27.0,of,I-Date
27.0,2007,I-Date
27.0,and,O
27.0,she,O
27.0,was,O
27.0,above,O
27.0,16,O
27.0,years,O
27.0,of,O
27.0,age,O
27.0,at,O
27.0,the,O
27.0,time,O
27.0,of,O
27.0,occurrence.,O
27.0,The,O
27.0,medical,B-Person
27.0,officer,I-Person
27.0,prepared,O
27.0,the,O
27.0,medical,O
27.0,report,O
27.0,Ext.2,B-Document
27.0,"recording,",O
27.0,amongst,O
27.0,"other,",O
27.0,the,O
27.0,age,O
27.0,of,O
27.0,the,O
27.0,prosecutrix,O
27.0,and,O
27.0,also,O
27.0,stating,O
27.0,that,O
27.0,she,O
27.0,was,O
27.0,pregnant,O
27.0,of,O
27.0,16,O
27.0,weeks,O
27.0,with,O
27.0,live,O
27.0,active,O
27.0,foetus.,O
27.0,In,O
27.0,view,O
27.0,of,O
27.0,the,O
27.0,above,O
27.0,medical,O
27.0,"report,",O
27.0,it,O
27.0,is,O
27.0,established,O
27.0,that,O
27.0,the,O
27.0,victim,O
27.0,girl,O
27.0,was,O
27.0,not,O
27.0,minor,O
27.0,at,O
27.0,the,O
27.0,time,O
27.0,of,O
27.0,occurrence.,O
27.0,As,O
27.0,she,O
27.0,was,O
27.0,above,O
27.0,16,O
27.0,years,O
27.0,of,O
27.0,age,O
27.0,she,O
27.0,attained,O
27.0,the,O
27.0,age,O
27.0,of,O
27.0,consent.,O
,,O
28.0,This,O
28.0,is,O
28.0,an,O
28.0,appeal,O
28.0,against,O
28.0,the,O
28.0,judgement,O
28.0,and,O
28.0,"order,",O
28.0,dated,O
28.0,"30.01.2008,",O
28.0,"passed,",O
28.0,in,O
28.0,Sessions,O
28.0,Case,O
28.0,No.,O
28.0,"113/2003,",O
28.0,by,O
28.0,the,O
28.0,learned,O
28.0,Additional,O
28.0,Sessions,O
28.0,Judge,O
28.0,"(FTC),",O
28.0,"Dibrugarh,",O
28.0,convicting,O
28.0,the,O
28.0,two,O
28.0,"accused-appellants,",O
28.0,"namely,",O
28.0,Ratneswar,B-Person
28.0,Konwar,I-Person
28.0,and,O
28.0,Smt.,O
28.0,Jaya,O
28.0,"Gogoi,",O
28.0,under,O
28.0,Sections,B-SECTION
28.0,302,I-SECTION
28.0,and,O
28.0,201,O
28.0,read,O
28.0,with,O
28.0,Section,B-SECTION
28.0,34,I-SECTION
28.0,"IPC,",O
28.0,and,O
28.0,sentencing,O
28.0,each,O
28.0,of,O
28.0,them,O
28.0,to,O
28.0,"undergo,",O
28.0,for,O
28.0,their,O
28.0,conviction,O
28.0,under,O
28.0,Section,B-SECTION
28.0,302,I-SECTION
28.0,read,O
28.0,with,O
28.0,Section,B-SECTION
28.0,34,I-SECTION
28.0,"IPC,",O
28.0,imprisonment,O
28.0,for,O
28.0,life,O
28.0,with,O
28.0,fine,O
28.0,of,O
28.0,Rs.,O
28.0,"2,000/-",O
28.0,"and,",O
28.0,in,O
28.0,default,O
28.0,of,O
28.0,payment,O
28.0,of,O
28.0,"fine,",O
28.0,suffer,O
28.0,rigorous,O
28.0,imprisonment,O
28.0,for,O
28.0,another,O
28.0,two,O
28.0,months,O
28.0,and,O
28.0,also,O
28.0,to,O
28.0,"undergo,",O
28.0,for,O
28.0,their,O
28.0,conviction,O
28.0,under,O
28.0,Section,B-SECTION
28.0,201,I-SECTION
28.0,read,O
28.0,with,O
28.0,Section,B-SECTION
28.0,34,I-SECTION
28.0,"IPC,",O
28.0,rigorous,O
28.0,imprisonment,O
28.0,for,O
28.0,5,O
28.0,(five),O
28.0,years,O
28.0,and,O
28.0,pay,O
28.0,fine,O
28.0,of,O
28.0,Rs.,O
28.0,"1,000/-",O
28.0,"and,",O
28.0,in,O
28.0,default,O
28.0,of,O
28.0,payment,O
28.0,of,O
28.0,"fine,",O
28.0,suffer,O
28.0,rigorous,O
28.0,imprisonment,O
28.0,for,O
28.0,1,O
28.0,(one),O
28.0,"month,",O
28.0,both,O
28.0,the,O
28.0,sentences,O
28.0,having,O
28.0,been,O
28.0,directed,O
28.0,to,O
28.0,run,O
28.0,concurrently.,O
,,O
29.0,Page,O
29.0,2,O
29.0,of,O
29.0,2,O
29.0,metho,O
29.0,d,O
29.0,adopted,O
29.0,by,O
29.0,respondent,O
29.0,on,O
29.0,them,O
29.0,or,O
29.0,by,O
29.0,playing,O
29.0,fraud,O
29.0,or,O
29.0,misrepresentation,O
29.0,"and,",O
29.0,"therefore,",O
29.0,she,O
29.0,did,O
29.0,not,O
29.0,ensure,O
29.0,its,O
29.0,compliance,O
29.0,in,O
29.0,the,O
29.0,manner,O
29.0,agreed,O
29.0,upon,O
29.0,in,O
29.0,such,O
29.0,illegal,O
29.0,and,O
29.0,enforcable,O
29.0,agreement.,O
29.0,"We,",O
29.0,"therefore,",O
29.0,see,O
29.0,no,O
29.0,justification,O
29.0,to,O
29.0,entertain,O
29.0,this,O
29.0,petition,O
29.0,as,O
29.0,in,O
29.0,our,O
29.0,opinion,O
29.0,it,O
29.0,does,O
29.0,not,O
29.0,disclose,O
29.0,debatable,O
29.0,issue,O
29.0,on,O
29.0,facts/law.,O
29.0,Learned,O
29.0,counsel,O
29.0,for,O
29.0,the,O
29.0,petitioner,O
29.0,s,O
29.0,however,O
29.0,contended,O
29.0,that,O
29.0,the,O
29.0,petition,O
29.0,ers,O
29.0,may,O
29.0,be,O
29.0,given,O
29.0,some,O
29.0,more,O
29.0,time,O
29.0,to,O
29.0,pay,O
29.0,the,O
29.0,money,O
29.0,in,O
29.0,terms,O
29.0,of,O
29.0,the,O
29.0,agreement,O
29.0,dated,O
29.0,1.3.2013,B-DATE
29.0,(Annexure-,O
29.0,6).,O
29.0,Suffice,O
29.0,i,O
29.0,t,O
29.0,to,O
29.0,say,O
29.0,",",O
29.0,this,O
29.0,contention,O
29.0,cannot,O
29.0,be,O
29.0,accepted,O
29.0,by,O
29.0,this,B-Court
29.0,Court,I-Court
29.0,.,O
29.0,The,O
29.0,petitioner,O
29.0,s,O
29.0,in,O
29.0,our,O
29.0,view,O
29.0,are,O
29.0,always,O
29.0,free,O
29.0,to,O
29.0,approach,O
29.0,t,O
29.0,he,O
29.0,Bank,O
29.0,and,O
29.0,request,O
29.0,for,O
29.0,extension,O
29.0,of,O
29.0,time,O
29.0,to,O
29.0,pay,O
29.0,.,O
29.0,It,O
29.0,is,O
29.0,then,O
29.0,for,O
29.0,the,O
29.0,Bank,O
29.0,to,O
29.0,decide,O
29.0,whether,O
29.0,to,O
29.0,grant,O
29.0,time,O
29.0,or,O
29.0,not.,O
29.0,We,O
29.0,neither,O
29.0,express,O
29.0,any,O
29.0,opinion,O
29.0,nor,O
29.0,we,O
29.0,go,O
29.0,into,O
29.0,these,O
29.0,issues,O
29.0,because,O
29.0,these,O
29.0,issues,O
29.0,solely,O
29.0,rest,O
29.0,with,O
29.0,the,O
29.0,Bank,O
29.0,to,O
29.0,consider,O
29.0,and,O
29.0,not,O
29.0,for,O
29.0,Court,O
29.0,to,O
29.0,decide.,O
29.0,It,O
29.0,is,O
29.0,for,O
29.0,these,O
29.0,reasons,O
29.0,",",O
29.0,we,O
29.0,find,O
29.0,no,O
29.0,merit,O
29.0,in,O
29.0,the,O
29.0,petition,O
29.0,which,O
29.0,thus,O
29.0,fails,O
29.0,and,O
29.0,is,O
29.0,hereby,O
29.0,dismissed,O
29.0,in,O
29.0,liminie.,O
29.0,No,O
29.0,cost.,O
,,O
30.0,While,O
30.0,staying,O
30.0,at,O
30.0,the,O
30.0,house,O
30.0,of,O
30.0,her,O
30.0,"husband,",O
30.0,Hasina,B-Person
30.0,lodged,O
30.0,an,O
30.0,"Ejahar,",O
30.0,in,O
30.0,"writing,",O
30.0,making,O
30.0,the,O
30.0,allegations,O
30.0,as,O
30.0,mentioned,O
30.0,above,O
30.0,against,O
30.0,her,O
30.0,husband.,O
30.0,Treating,O
30.0,the,O
30.0,said,O
30.0,"Ejahar,",O
30.0,as,O
30.0,First,B-Document
30.0,Information,I-Document
30.0,Report,I-Document
30.0,(in,O
30.0,"short,",O
30.0,"'FIR'),",O
30.0,Borghat,B-Police Station
30.0,Police,I-Police Station
30.0,Station,I-Police Station
30.0,Case,O
30.0,No.,O
30.0,45,O
30.0,of,O
30.0,"1998,",O
30.0,under,O
30.0,Sections,B-SECTION
30.0,498A/342/302/506,I-Section
30.0,"IPC,",O
30.0,was,O
30.0,registered,O
30.0,against,O
30.0,the,O
30.0,accused.,O
30.0,During,O
30.0,"investigation,",O
30.0,police,O
30.0,disinterred,O
30.0,the,O
30.0,skeletal,O
30.0,remains,O
30.0,of,O
30.0,the,O
30.0,dead-body,O
30.0,of,O
30.0,the,O
30.0,baby,B-Person
30.0,from,O
30.0,inside,O
30.0,a,O
30.0,grave,O
30.0,in,O
30.0,the,O
30.0,compound,O
30.0,of,O
30.0,the,O
30.0,house,O
30.0,of,O
30.0,the,O
30.0,accused,B-Person
30.0,and,O
30.0,inquest,B-Court
30.0,"was,",O
30.0,"then,",O
30.0,held,O
30.0,over,O
30.0,the,O
30.0,remains,O
30.0,of,O
30.0,the,O
30.0,dead,O
30.0,body,O
30.0,of,O
30.0,the,O
30.0,said,O
30.0,baby,O
30.0,and,O
30.0,the,O
30.0,same,O
30.0,was,O
30.0,also,O
30.0,sent,O
30.0,for,O
30.0,post,O
30.0,mortem,O
30.0,examination.,O
30.0,The,O
30.0,cause,O
30.0,of,O
30.0,death,O
30.0,could,O
30.0,not,O
30.0,be,O
30.0,medically,O
30.0,determined.,O
30.0,"However,",O
30.0,on,O
30.0,completion,O
30.0,of,O
30.0,"investigation,",O
30.0,police,O
30.0,laid,O
30.0,"charge-sheet,",O
30.0,under,O
30.0,Sections,B-SECTION
30.0,498A/342/302/506,O
30.0,"IPC,",O
30.0,against,O
30.0,the,O
30.0,accused.,O
,,O
31.0,The,O
31.0,"petitioner,",O
31.0,who,O
31.0,has,O
31.0,been,O
31.0,identified,O
31.0,as,O
31.0,'D',O
31.0,(Doubtful),O
31.0,"voter,",O
31.0,has,O
31.0,filed,O
31.0,this,O
31.0,writ,O
31.0,"petition,",O
31.0,challenging,O
31.0,the,O
31.0,proceeding,O
31.0,that,O
31.0,has,O
31.0,been,O
31.0,initiated,O
31.0,against,O
31.0,him,O
31.0,by,O
31.0,the,O
31.0,Foreigners,B-Court
31.0,"Tribunal,",I-Court
31.0,Goalpara,I-Court
31.0,vide,O
31.0,FT,B-Case Number
31.0,Case,I-Case Number
31.0,No.,I-Case Number
31.0,5368/G/12,I-Case Number
31.0,arising,O
31.0,out,O
31.0,of,O
31.0,district,O
31.0,Case,O
31.0,No.,O
31.0,793/2010.,O
31.0,Apart,O
31.0,from,O
31.0,claiming,O
31.0,that,O
31.0,initiation,O
31.0,of,O
31.0,such,O
31.0,proceeding,O
31.0,is,O
31.0,uncalled,O
31.0,for,O
31.0,in,O
31.0,view,O
31.0,of,O
31.0,the,O
31.0,fact,O
31.0,that,O
31.0,the,B-Person
31.0,petitioner,I-Person
31.0,is,O
31.0,an,O
31.0,Indian,O
31.0,"citizen,",O
31.0,the,O
31.0,said,O
31.0,proceeding,O
31.0,has,O
31.0,also,O
31.0,been,O
31.0,questioned,O
31.0,on,O
31.0,the,O
31.0,ground,O
31.0,of,O
31.0,pendency,O
31.0,of,O
31.0,a,O
31.0,suit,O
31.0,being,O
31.0,Title,B-Case Number
31.0,Suit,I-Case Number
31.0,No.,I-Case Number
31.0,95/2012,I-Case Number
31.0,in,O
31.0,the,O
31.0,Court,O
31.0,of,O
31.0,the,O
31.0,learned,O
31.0,Munsif,O
31.0,"No.1,",O
31.0,"Goalpara,",O
31.0,by,O
31.0,which,O
31.0,the,O
31.0,petitioner,O
31.0,as,O
31.0,the,O
31.0,plaintiff,O
31.0,has,O
31.0,prayed,O
31.0,for,O
31.0,a,O
31.0,declaration,O
31.0,that,O
31.0,he,O
31.0,is,O
31.0,an,O
31.0,Indian,B-Person
31.0,citizen,I-Person
31.0,as,O
31.0,defined,O
31.0,in,O
31.0,the,O
31.0,Citizenship,B-Law
31.0,Act,I-Law
31.0,and,O
31.0,that,O
31.0,the,O
31.0,alphabet,O
31.0,"\""D\""",O
31.0,shown,O
31.0,against,O
31.0,his,O
31.0,name,O
31.0,in,O
31.0,the,O
31.0,electoral,B-Document
31.0,roll,I-Document
31.0,be,O
31.0,removed,O
31.0,entitling,O
31.0,him,O
31.0,to,O
31.0,cast,O
31.0,votes,O
31.0,in,O
31.0,elections.,O
,,O
32.0,This,O
32.0,writ,O
32.0,petition,O
32.0,is,O
32.0,directed,O
32.0,against,O
32.0,the,O
32.0,Annexure-N,O
32.0,order,O
32.0,dated,O
32.0,"22.8.2003,",O
32.0,by,O
32.0,which,O
32.0,the,O
32.0,learned,O
32.0,presiding,O
32.0,"officer,",O
32.0,Industrial,O
32.0,"Tribunal,",O
32.0,"Silchar,",O
32.0,declined,O
32.0,to,O
32.0,grant,O
32.0,approval,O
32.0,to,O
32.0,the,O
32.0,order,O
32.0,of,O
32.0,removal,O
32.0,passed,O
32.0,against,O
32.0,the,O
32.0,concerned,O
32.0,workman,O
32.0,pursuant,O
32.0,to,O
32.0,a,O
32.0,domestic,O
32.0,enquiry.,O
32.0,Such,O
32.0,approval,O
32.0,was,O
32.0,required,O
32.0,to,O
32.0,be,O
32.0,obtained,O
32.0,in,O
32.0,view,O
32.0,of,O
32.0,the,O
32.0,provisions,O
32.0,contained,O
32.0,in,O
32.0,Section,B-SECTION
32.0,33(2)(b),I-Section
32.0,of,O
32.0,the,O
32.0,Industrial,O
32.0,Disputes,O
32.0,"Act,",O
32.0,1947.,O
32.0,At,O
32.0,the,O
32.0,time,O
32.0,of,O
32.0,seeking,O
32.0,the,O
32.0,"approval,",O
32.0,there,O
32.0,was,O
32.0,another,O
32.0,reference,O
32.0,pending,O
32.0,by,O
32.0,and,O
32.0,between,O
32.0,the,O
32.0,"parties,",O
32.0,which,O
32.0,was,O
32.0,registered,O
32.0,and,O
32.0,numbered,O
32.0,as,O
32.0,Reference,O
32.0,Case,O
32.0,No.,O
32.0,9/95,O
32.0,and,O
32.0,9/96.,O
32.0,Be,O
32.0,it,O
32.0,stated,O
32.0,here,O
32.0,that,O
32.0,as,O
32.0,per,O
32.0,the,O
32.0,requirement,O
32.0,of,O
32.0,Section,B-SECTION
32.0,33(2)(b),O
32.0,while,O
32.0,removing,O
32.0,the,O
32.0,workman,O
32.0,from,O
32.0,service,O
32.0,pursuant,O
32.0,to,O
32.0,the,O
32.0,departmental,O
32.0,"enquiry,",O
32.0,he,O
32.0,was,O
32.0,offered,O
32.0,one,O
32.0,month's,O
32.0,wages.,O
,,O
33.0,The,B-Person
33.0,petitioner,I-Person
33.0,is,O
33.0,aggrieved,O
33.0,by,O
33.0,the,O
33.0,Annexure-G,B-Document
33.0,order,O
33.0,dated,O
33.0,"29.1.2005,",O
33.0,by,O
33.0,which,O
33.0,his,O
33.0,earlier,O
33.0,penalty,O
33.0,of,O
33.0,compulsory,O
33.0,retirement,O
33.0,was,O
33.0,reduced,O
33.0,to,O
33.0,that,O
33.0,of,O
33.0,reversion,O
33.0,to,O
33.0,the,O
33.0,lower,O
33.0,post,O
33.0,of,O
33.0,Watchman,B-Person
33.0,with,O
33.0,further,O
33.0,direction,O
33.0,to,O
33.0,fix,O
33.0,his,O
33.0,pay,O
33.0,scale,O
33.0,of,O
33.0,Watchman,O
33.0,at,O
33.0,the,O
33.0,stage,O
33.0,from,O
33.0,which,O
33.0,he,O
33.0,was,O
33.0,promoted,O
33.0,to,O
33.0,the,O
33.0,post,O
33.0,of,O
33.0,AG-III(D),B-Court
33.0,till,O
33.0,his,O
33.0,retirement,O
33.0,on,O
33.0,attaining,O
33.0,the,O
33.0,age,O
33.0,of,O
33.0,superannuation,O
33.0,on,O
33.0,30.4.2011.,O
33.0,It,O
33.0,was,O
33.0,further,O
33.0,provided,O
33.0,that,O
33.0,the,B-Person
33.0,petitioner,I-Person
33.0,would,O
33.0,be,O
33.0,entitled,O
33.0,to,O
33.0,increments,O
33.0,of,O
33.0,pay,O
33.0,in,O
33.0,the,O
33.0,scale,O
33.0,of,O
33.0,Watchman.,O
,,O
34.0,This,O
34.0,writ,O
34.0,petition,O
34.0,is,O
34.0,directed,O
34.0,against,O
34.0,the,O
34.0,award,O
34.0,dated,O
34.0,11.1.2002,B-DATE
34.0,passed,O
34.0,by,O
34.0,the,O
34.0,learned,B-Court
34.0,Labour,I-Court
34.0,"Court,",I-Court
34.0,Dibrugarh,I-Court
34.0,in,O
34.0,Reference,O
34.0,Case,O
34.0,No.,O
34.0,"26/2000,",O
34.0,by,O
34.0,which,O
34.0,the,O
34.0,issues,O
34.0,raised,O
34.0,vide,O
34.0,Govt.,B-Document
34.0,notification,I-Document
34.0,dated,O
34.0,14.12.2000,B-DATE
34.0,have,O
34.0,been,O
34.0,answered,O
34.0,against,O
34.0,the,O
34.0,workmen.,O
34.0,Being,O
34.0,aggrieved,O
34.0,by,O
34.0,the,O
34.0,said,O
34.0,"award,",O
34.0,which,O
34.0,was,O
34.0,"exparte,",O
34.0,the,O
34.0,concerned,O
34.0,workmen,B-Person
34.0,had,O
34.0,filed,O
34.0,an,O
34.0,application,O
34.0,registered,O
34.0,as,O
34.0,Misc.,B-Case Number
34.0,Case,I-Case Number
34.0,No.,I-Case Number
34.0,3/2003,I-Case Number
34.0,on,O
34.0,1.1.2003,B-DATE
34.0,for,O
34.0,setting,O
34.0,aside,O
34.0,the,O
34.0,said,O
34.0,exparte,O
34.0,award.,O
34.0,"However,",O
34.0,the,O
34.0,said,O
34.0,application,O
34.0,was,O
34.0,also,O
34.0,dismissed,O
34.0,by,O
34.0,order,O
34.0,dated,O
34.0,2.6.2003.,O
34.0,Being,O
34.0,"aggrieved,",O
34.0,the,O
34.0,petitioners,O
34.0,have,O
34.0,filed,O
34.0,the,O
34.0,instant,O
34.0,writ,O
34.0,petition.,O
,,O
35.0,Through,O
35.0,this,O
35.0,application,O
35.0,under,O
35.0,Section,B-SECTION
35.0,11,I-SECTION
35.0,of,O
35.0,the,O
35.0,Arbitration,B-Law
35.0,&,I-Law
35.0,Conciliation,I-Law
35.0,"Act,",I-Law
35.0,1996,I-Law
35.0,(hereinafter,O
35.0,referred,O
35.0,to,O
35.0,as,O
35.0,'the,O
35.0,Arbitration,O
35.0,Act'),O
35.0,the,O
35.0,petitioner,B-Person
35.0,prays,O
35.0,for,O
35.0,appointment,O
35.0,of,O
35.0,Arbitrator,O
35.0,to,O
35.0,adjudicate,O
35.0,the,O
35.0,dispute,O
35.0,arising,O
35.0,out,O
35.0,of,O
35.0,the,O
35.0,agreement,B-Document
35.0,dated,O
35.0,14.9.1999,B-DATE
35.0,(Annexure-B).,O
35.0,Through,O
35.0,this,O
35.0,agreement,O
35.0,executed,O
35.0,by,O
35.0,the,O
35.0,petitioner,O
35.0,under,O
35.0,its,O
35.0,previous,O
35.0,name,O
35.0,'M/s,O
35.0,Derby,O
35.0,Tea,O
35.0,&,O
35.0,Industries,O
35.0,Limited',O
35.0,and,O
35.0,the,O
35.0,respondent,O
35.0,'Rossell,O
35.0,Tea,O
35.0,"Limited',",O
35.0,the,O
35.0,petitioner,O
35.0,had,O
35.0,agreed,O
35.0,to,O
35.0,transfer,O
35.0,the,O
35.0,Nagrijuli,O
35.0,Tea,O
35.0,Estate,O
35.0,for,O
35.0,a,O
35.0,total,O
35.0,consideration,O
35.0,of,O
35.0,Rs.18.00,O
35.0,crores.,O
35.0,The,O
35.0,consideration,O
35.0,amount,O
35.0,was,O
35.0,payable,O
35.0,in,O
35.0,a,O
35.0,phased,O
35.0,manner,O
35.0,and,O
35.0,after,O
35.0,possession,O
35.0,of,O
35.0,the,O
35.0,T.E.,O
35.0,is,O
35.0,"delivered,",O
35.0,the,O
35.0,respondent,O
35.0,was,O
35.0,required,O
35.0,to,O
35.0,bear,O
35.0,the,O
35.0,expenses,O
35.0,for,O
35.0,managing,O
35.0,the,O
35.0,T.E.,O
35.0,w.e.f.,O
35.0,11.10.1999,B-DATE
35.0,i.e.,O
35.0,the,O
35.0,date,O
35.0,of,O
35.0,delivery,O
35.0,of,O
35.0,possession.,O
35.0,The,O
35.0,record,O
35.0,shows,O
35.0,that,O
35.0,between,O
35.0,29.9.1999,B-DATE
35.0,to,O
35.0,"31.3.2000,",O
35.0,Rs.17.5,O
35.0,crores,O
35.0,was,O
35.0,paid,O
35.0,by,O
35.0,the,O
35.0,respondent,O
35.0,but,O
35.0,the,O
35.0,balance,O
35.0,amount,O
35.0,of,O
35.0,Rs.50,O
35.0,lakh,O
35.0,is,O
35.0,not,O
35.0,yet,O
35.0,paid.,O
,,O
36.0,The,O
36.0,short,O
36.0,but,O
36.0,interesting,O
36.0,question,O
36.0,of,O
36.0,law,O
36.0,involved,O
36.0,in,O
36.0,this,O
36.0,criminal,O
36.0,revision,O
36.0,is,O
36.0,whether,O
36.0,the,O
36.0,learned,O
36.0,Sub-Divisional,O
36.0,Judicial,O
